user_id	item_id	predicted_rating
91	1391	64.6342
91	2100	58.4303
91	318	89.6264
91	2146	63.9950
91	1225	80.4575
91	1246	73.5144
91	8501	77.0043
92	2572	83.9400
92	2114	84.8408
92	1015	75.9477
92	2454	77.4484
92	1801	82.8113
93	736	84.3160
93	1917	78.4664
93	552	82.8219
93	1721	85.4878
93	539	89.1230
93	480	90.9203
93	1372	87.8673
93	368	91.4115
93	2355	87.7228
93	1923	89.4109
93	2193	90.4124
93	2006	81.8553
93	339	87.5059
93	1097	92.4355
93	1591	74.3188
93	260	100.0000
93	2968	94.7171
93	1676	86.7011
93	593	100.0000
93	558	78.6165
94	231	55.9863
94	377	62.6129
94	367	57.9694
94	364	73.6083
94	288	58.2574
94	19	47.9923
94	10	63.2840
94	586	52.8363
94	590	68.7615
94	380	62.7463
94	589	73.5240
94	318	80.2118
95	18	82.8227
95	4878	90.6757
95	6979	75.7200
95	4732	60.5090
95	3019	86.0210
95	5246	68.2178
95	32	91.0723
95	2952	80.3102
95	1247	92.0383
95	1198	95.5735
95	5283	69.8462
95	3361	83.4727
95	1513	65.4487
95	2009	80.4550
95	539	80.3546
95	122	63.6607
95	1584	85.1319
95	1240	88.5348
95	4262	87.9153
95	5349	82.9037
96	527	92.3085
96	1094	72.3356
96	272	76.8862
96	3819	70.9836
96	150	84.2743
96	2021	70.4803
96	2571	90.5589
96	1214	85.7605
96	2058	64.9186
96	1220	80.0573
96	733	77.8566
96	2340	58.5535
96	1721	75.4224
96	2396	84.0899
96	367	73.2825
96	1291	88.2273
97	4701	83.6227
97	4306	92.3220
97	3578	93.6691
97	4993	96.6447
97	4963	91.6363
97	4299	82.0900
97	3981	66.5694
97	4161	78.3830
98	81845	87.8915
98	8961	77.9465
98	122912	86.5250
98	5299	67.9246
98	63992	56.1907
98	187541	78.5611
98	56152	80.2864
98	134853	86.2903
98	69644	63.6847
98	6863	70.5506
98	5618	85.2332
98	56801	61.5938
98	3499	80.6236
98	134130	85.6318
98	74789	69.2570
98	82461	74.8076
98	1258	84.7347
98	88810	85.1865
98	79132	84.8725
99	318	100.0000
99	161	91.5727
99	420	75.3888
99	592	88.4512
99	196	72.4189
99	122	68.0541
99	145	80.3682
99	150	95.9202
99	316	86.8861
99	236	86.1687
99	588	95.5573
100	497	82.9131
100	296	86.0269
100	1393	76.3840
100	95	66.6356
100	592	72.6385
100	605	71.4610
100	6059	80.4055
100	28	90.7692
100	2245	71.5291
100	62	80.0361
100	4308	82.5754
100	1777	75.6004
100	838	84.1439
100	2125	87.7669
100	1288	83.1534
100	234	64.7431
100	1197	88.2700
100	2005	77.2640
100	4014	78.9343
100	4623	82.9663
101	2580	81.6195
101	3285	62.9133
101	2723	64.3096
101	2700	75.8875
101	2908	80.4613
101	2390	82.9220
101	3175	70.1184
101	2395	74.5040
101	358	60.5224
101	2702	65.0891
101	3394	56.3703
101	2997	81.1063
101	2502	81.4703
102	158	56.1561
102	588	74.0793
102	150	74.3971
102	592	67.2317
102	253	70.3424
102	480	72.8090
102	344	61.0196
102	539	69.4361
102	553	73.8705
102	593	82.5181
102	586	61.2768
102	223	77.1055
103	86014	74.9404
103	1954	84.2980
103	60040	60.2353
103	1968	83.7939
103	77206	74.9404
103	2161	84.5371
103	1732	89.0663
103	81834	66.3467
103	608	85.8054
103	2384	67.8945
103	4254	52.3134
103	104	71.6692
103	139642	65.0919
103	56782	97.7495
103	2096	77.2736
103	101	90.4738
103	6534	55.7522
103	374	60.2676
103	60069	74.1049
103	30793	63.0018
104	4740	70.0983
104	743	49.3257
104	5218	75.4331
104	8643	74.3834
104	1288	73.9843
104	47997	70.1978
104	468	69.4526
104	76251	71.3465
104	8533	78.1833
104	4018	68.1658
104	38038	81.8745
104	1566	72.9676
104	7361	81.4047
104	6060	67.5604
104	3034	75.5826
104	1641	76.0804
104	4641	69.5476
104	108190	63.0550
104	616	77.9534
104	7034	77.8438
105	4788	77.1090
105	69685	77.1090
105	95311	77.1090
105	95313	77.1090
105	110586	77.1090
105	141816	77.1090
105	141818	77.1090
105	170597	77.1090
105	172587	77.1090
105	172793	77.1090
105	173351	77.1090
105	173535	77.1090
105	6433	71.4126
105	4974	66.5772
105	70286	77.5234
105	108981	77.1090
105	95175	77.1090
105	69122	76.7443
105	1243	85.3608
105	3916	80.8591
106	69844	92.0273
106	72998	85.1970
106	59501	84.2482
106	86880	79.4135
106	5349	86.8654
106	53125	83.4047
106	59784	82.1024
107	231	71.8993
107	253	81.7575
107	590	84.5810
107	165	81.3364
107	434	70.5936
107	208	69.1190
107	318	94.9300
108	800	85.9552
108	6022	71.7253
108	4995	87.7017
108	2585	77.9396
108	5316	72.2946
108	4975	78.7613
108	3978	69.6242
108	5349	79.3950
108	2926	79.4647
108	4246	83.1346
108	4878	88.6543
108	4994	78.8732
108	1968	85.8060
108	1684	69.6147
108	497	85.8976
108	5380	82.5433
109	380	63.5790
109	1033	64.9887
109	231	57.1579
109	364	74.3845
109	589	74.5144
109	480	68.5697
109	62	66.2811
109	31	59.1472
109	587	64.1008
109	1032	61.2781
109	586	56.1568
109	778	80.1231
109	540	49.5077
109	256	50.0635
109	163	65.9223
109	252	60.7030
109	223	73.6988
109	553	68.3140
109	537	58.5979
109	168	54.1462
110	26171	67.3014
110	2468	53.8172
110	1198	81.9970
110	1089	82.4315
110	1222	80.9839
110	1208	83.5956
110	4881	78.6945
110	47	76.8884
110	527	81.2244
110	1193	81.8727
110	2428	51.6010
111	100194	69.4619
111	162602	69.4619
111	171251	69.4619
111	2145	65.8834
111	96588	76.5723
111	65088	72.7841
111	66203	62.4663
111	84772	68.6665
111	2081	72.4617
111	91529	76.3564
111	6365	54.6639
111	45666	58.2225
111	3255	69.9166
111	1282	71.8015
111	6539	65.4457
111	86833	79.9923
111	122882	73.4357
111	59143	71.2735
111	86911	65.3896
111	5283	65.2214
112	788	54.9134
112	161	65.0582
112	1917	66.0768
112	16	80.5323
112	21	62.1681
112	208	56.5948
112	434	56.7250
112	39	61.8598
112	3717	73.0162
112	19	55.5416
112	110	84.0314
112	32	81.1714
112	70286	85.5684
113	4083	68.4970
113	39	63.7395
113	3168	73.7953
113	932	88.4941
113	2331	70.3279
113	3359	84.4980
113	1086	87.1457
113	3504	83.5289
113	1339	66.0843
113	904	82.5476
113	3546	68.4970
113	4063	58.9504
113	4062	65.4133
113	1077	81.4007
113	1589	70.7810
113	2475	75.6587
113	3831	74.0064
113	46	61.0681
113	1733	77.2890
113	4007	64.7072
114	141718	60.7379
114	54001	67.3809
114	2291	68.2613
114	167732	60.7379
114	122886	64.9605
114	8961	68.1451
114	3147	71.8473
115	1580	77.8692
115	2804	87.2740
115	1387	90.1305
115	2792	80.7991
115	3146	61.6938
115	3273	59.3730
115	3052	80.5992
115	2841	78.0558
115	2719	53.5753
115	595	75.5415
115	2700	79.0461
115	383	71.6704
115	2027	56.2081
115	2148	71.9362
115	2770	65.0825
115	3785	68.1835
115	2916	84.2102
115	3175	77.8960
115	588	77.2469
115	1377	68.0236
116	2716	72.7934
116	858	77.2406
116	1299	68.6570
116	62383	49.7764
116	1339	64.1185
116	1276	74.4752
116	597	67.2498
116	1029	65.5723
116	1101	64.5689
116	2797	72.3810
116	2657	62.5733
116	1961	72.1714
116	1407	61.8110
116	5995	73.7326
116	1704	73.4601
116	165	70.4514
116	2115	70.2759
116	8360	70.3473
117	708	66.0918
117	587	69.0056
117	589	76.5017
117	151	72.8858
117	36	71.8715
117	1036	74.4749
117	595	74.1010
117	288	64.8313
117	596	70.9220
117	48	64.1369
117	315	59.2895
117	454	71.1442
117	353	68.1867
117	474	70.5981
117	10	66.3018
117	60	63.5450
117	805	69.2503
117	491	63.7960
117	616	71.2356
117	485	61.3432
118	1221	84.7806
118	1625	72.6220
118	153	57.2339
118	1961	74.8177
118	1810	65.9889
119	95441	76.7248
119	117176	82.4836
119	1092	75.3782
119	91529	89.3334
119	74458	87.4372
119	4387	91.7673
119	79132	90.2694
119	168252	93.9316
119	44022	75.7785
119	78499	91.7628
119	122904	84.1839
119	106782	89.0842
119	442	73.6541
119	4993	90.6333
119	31685	78.9909
119	6365	77.9990
119	141004	80.3911
119	4148	71.1036
119	88744	82.8010
119	8644	80.4760
120	260	83.3613
120	32	76.8254
120	5	56.2253
120	631	59.6877
120	52	68.5527
121	497	71.8536
121	440	67.1965
121	161	66.9738
121	527	81.4910
121	292	63.3273
121	344	57.0784
121	186	52.6155
121	316	62.7523
121	1	77.2503
121	19	50.2095
121	163	68.7824
121	337	70.1256
122	27660	89.8934
122	69784	86.1170
122	7022	97.5449
122	148652	79.5581
122	4816	89.0550
122	56174	87.5521
122	94959	93.5465
122	81591	90.0929
122	71535	92.8853
122	30810	90.5437
122	2997	97.7986
122	1732	97.8995
122	108932	92.4761
122	780	87.1794
122	1090	98.0238
122	3253	89.6865
122	106782	95.8034
122	72226	98.8302
122	1200	97.2103
122	1214	95.5745
123	68554	71.5490
123	115569	83.9423
123	79132	82.2923
123	109487	82.0860
123	1196	81.8725
123	4226	83.7238
123	296	82.3023
123	7153	82.8966
123	143458	72.1583
123	47	78.5558
123	96829	85.6713
123	2858	80.8099
124	56145	78.6182
124	2161	79.9885
124	260	90.1836
124	175	87.2158
124	1358	82.3476
124	6377	85.9824
124	4226	89.8451
124	3147	87.8603
124	608	88.2678
124	1223	92.1208
125	5088	72.7951
125	86721	72.7951
125	110330	72.7951
125	54503	77.6888
125	72011	75.9069
125	162578	84.9533
125	119145	78.7524
125	176371	75.8900
125	55247	76.4174
125	1240	85.6301
125	86332	73.5028
125	68157	81.5533
125	112623	73.8872
125	4082	68.5092
125	160567	80.0033
125	3342	75.1944
125	109487	79.2893
125	88140	71.9412
125	98607	72.7951
125	81562	74.2643
126	364	74.9983
126	349	67.1628
126	231	57.8059
126	380	65.1633
126	410	59.5221
126	300	66.1176
126	253	66.7030
126	457	73.2991
127	2915	56.6072
127	903	69.1164
127	55276	61.4158
127	5060	65.6761
127	272	66.6719
128	904	87.9525
128	965	81.0314
128	926	87.4977
128	1066	91.2249
128	1721	70.9724
128	1080	80.9012
128	1198	85.7862
129	4370	75.8319
129	480	76.7803
129	3698	72.6519
129	2692	84.3534
129	2138	88.3716
129	1968	79.7750
129	8368	85.1550
129	653	70.8506
129	7143	85.4779
129	316	72.1405
129	6874	82.7656
129	239	68.0752
129	2916	79.7138
129	733	77.4580
129	4896	79.7057
129	2028	84.3495
129	3977	63.2017
129	3000	86.6114
129	1907	82.3338
129	31658	85.2417
130	208	59.6169
130	316	65.8303
130	292	68.8211
130	110	78.1020
130	590	74.0982
130	296	81.5962
131	2273	55.7172
131	6947	65.6817
131	58559	73.5198
131	908	76.3166
131	4878	71.0406
131	89745	69.1396
131	7256	72.4071
131	68237	72.0603
131	2722	52.5817
131	2028	71.6929
131	48516	74.1162
131	3178	68.3715
131	64614	70.7615
131	969	73.1876
132	6251	59.2807
132	3275	73.6721
132	4995	70.0756
132	2987	61.0904
132	7444	60.5786
132	3262	54.9612
132	4168	56.6169
132	31658	65.0924
132	44191	71.4300
132	1089	71.7175
132	3967	68.2077
132	5502	57.9647
132	50	70.6260
132	58559	70.5518
132	5992	72.0284
132	2108	53.1251
132	1844	63.8432
132	2657	57.2368
132	47	66.0156
132	2470	52.7704
133	454	56.2792
133	356	67.0993
133	589	64.3419
133	150	60.3056
133	153	44.1466
133	380	54.8737
133	527	68.4539
134	442	65.8869
134	595	77.5441
134	349	75.8361
134	380	73.9076
134	367	68.2582
134	509	75.1102
134	296	86.6017
135	592	68.9026
135	4084	61.6246
135	893	66.1863
135	3994	76.3617
135	2004	69.7543
135	608	90.0379
135	1358	80.4071
135	3852	67.2916
135	3489	73.7172
135	1614	57.7785
135	1198	89.2198
135	4128	76.5084
135	1883	65.1769
135	2302	70.4618
135	1291	86.0916
135	410	64.5921
135	1261	87.3240
135	4022	78.6374
135	4881	80.4808
135	1077	78.0261
136	161	72.9973
136	193	51.7922
136	585	61.3242
136	338	63.5992
136	277	67.8449
136	380	65.3514
136	181	54.8836
136	337	72.8853
136	437	61.5137
136	165	67.4176
136	611	59.6299
136	151	72.2002
136	340	76.6603
136	252	72.7584
136	432	54.3851
136	552	64.3162
136	350	70.8143
136	280	82.5359
136	273	65.2519
136	150	70.8686
137	6787	86.7139
137	2716	77.4028
137	1198	83.5783
137	750	91.2838
137	919	79.1463
137	1270	81.0049
137	318	86.4959
137	150	72.4100
137	2997	80.9698
137	1200	80.9080
137	6986	71.7733
137	7153	82.0643
137	1242	87.0347
137	110	79.4164
137	33493	70.9404
137	1197	85.8337
137	2959	82.9297
137	1237	88.9079
137	903	88.1144
137	7762	81.9817
138	2707	60.5808
138	1960	69.6782
138	1959	73.9900
138	849	57.9836
138	3996	74.4676
139	4025	33.5781
139	7445	43.6519
139	60684	45.3903
139	4865	40.8004
139	68319	35.6978
139	7090	51.1462
139	5502	38.9887
139	260	65.2479
139	8371	35.8246
139	53953	30.7779
139	58025	35.9931
139	106782	54.9283
139	6957	40.2041
139	7163	28.6670
139	3827	30.8475
139	3624	35.7415
139	52722	36.2125
139	54259	43.3461
139	4367	33.3062
139	115617	51.0398
140	5699	67.6468
140	5299	64.4040
140	1393	68.7403
140	356	80.9063
140	609	66.3839
140	32596	58.0614
140	4795	64.8548
140	34072	73.7644
140	1617	76.9630
140	5256	62.7142
140	5943	49.1934
140	1084	77.4504
140	4337	67.6468
140	3108	76.7605
140	43396	73.3988
140	4719	54.2026
140	1005	53.4563
140	4321	73.4783
140	5812	72.8379
140	4259	70.2137
141	5418	69.8323
141	54503	76.4921
141	4963	70.6079
141	2478	64.8257
141	71535	74.0500
141	317	57.5999
141	68954	78.7349
141	54286	69.9474
141	6365	61.2532
141	54272	67.0976
141	4447	61.0132
141	5502	61.3423
141	6377	75.4477
141	6373	61.9978
141	1265	70.5362
141	91529	80.3313
141	2502	75.1023
141	441	77.8511
141	1517	67.7917
141	48516	77.3506
142	434	64.7462
142	384	75.4510
142	588	78.8417
142	50	87.0070
142	527	87.3099
142	356	85.4031
142	337	78.5334
142	377	73.0060
143	1721	57.9660
143	61250	56.4567
143	6942	62.6095
143	7169	76.5900
143	8533	72.9779
143	106696	68.0391
143	3421	60.3235
143	87232	64.4059
143	78316	75.4990
143	69069	68.4756
143	59421	58.5339
143	2144	66.6339
143	96821	74.0800
143	7173	59.6169
143	500	56.7394
144	589	76.6149
144	541	80.2573
144	8368	81.4412
144	597	68.2167
144	590	74.9941
144	410	64.6206
144	1246	75.5745
144	527	82.2530
144	356	84.0893
144	500	66.4435
144	19	53.8560
144	2700	73.1007
144	434	61.8481
144	733	68.8625
144	780	65.4025
144	1036	72.7846
144	5377	76.2851
144	552	65.5299
144	586	59.8231
144	2081	71.5426
145	344	59.1449
145	339	65.7593
145	380	66.4554
145	318	85.8564
145	588	73.2088
146	7293	65.1620
146	3257	56.1484
146	32	70.5885
146	1367	55.8627
146	3686	54.9775
146	410	55.1590
146	47610	67.3336
147	1234	85.1460
147	168	59.8858
147	552	63.9800
147	555	79.5741
147	2395	77.0034
148	88125	73.4838
148	5618	78.4878
148	108932	74.2767
148	81847	74.2621
148	72998	66.8716
148	5816	69.0814
148	8368	75.1551
148	7153	75.6894
148	81834	75.1784
148	4993	74.5705
149	1097	61.7883
149	1374	58.8279
149	1831	35.8296
149	1527	62.2593
149	260	69.1237
149	173	43.0832
149	1206	69.2065
149	1200	66.4693
149	2021	54.6433
149	1580	56.1046
149	1391	51.5754
149	1375	50.8273
150	3	67.8475
150	1356	80.7227
150	5	62.7599
150	95	63.7567
150	733	75.9158
150	1073	80.1691
151	786	75.2471
151	562	88.4963
151	780	81.6195
151	837	78.5706
151	747	73.1830
151	1265	90.9659
151	828	76.7574
151	1073	88.6150
151	1	91.4833
151	648	82.7754
151	1393	85.7446
151	1359	66.1542
152	50	84.7375
152	2959	86.4923
152	116897	81.6588
152	89492	76.4135
152	1193	84.1987
152	69481	78.7132
152	85774	72.7079
152	115713	76.7811
152	111	83.8487
152	92259	86.1603
152	1234	81.2770
152	79132	81.0363
152	318	89.1786
153	134853	46.2874
153	1732	47.7853
153	8533	47.0936
153	4014	45.0056
153	81456	37.9177
153	106782	48.3946
153	8528	37.5401
153	6863	42.6933
153	87194	49.8855
153	2617	22.2857
153	1246	47.1719
153	106100	54.9629
153	1954	37.3331
153	7458	44.6510
153	4226	54.4184
153	89904	47.9212
153	72998	36.5249
153	133780	41.8698
153	586	22.2860
153	36535	54.6125
154	114662	90.5960
154	119145	94.4269
154	81834	95.2538
154	122904	93.7382
154	106072	82.8495
154	76093	95.8735
154	77561	88.1172
155	153	60.3182
155	3286	61.1921
155	1200	82.1853
155	260	85.7790
155	141	71.6259
155	2355	74.3272
155	2384	62.8473
155	2948	80.2537
155	432	56.0793
155	2959	86.8814
156	26313	67.6778
156	31038	67.6778
156	1230	79.1030
156	1711	56.8580
156	3341	82.6896
156	6296	76.1279
156	762	46.9416
156	2361	60.7108
156	2076	78.4717
156	4784	70.4275
156	661	59.3157
156	2926	66.4213
156	8571	67.6778
156	47	74.4511
156	3176	66.7644
156	58	83.2925
156	848	72.1106
156	866	82.9233
156	1485	55.6601
156	923	80.7054
157	785	69.1401
157	3617	66.7076
157	2720	42.6606
157	2770	58.5359
157	527	81.5813
158	1093	70.5807
158	2605	67.3150
158	2872	74.9936
158	2723	72.4403
158	2428	59.2706
158	66320	73.0360
159	2959	74.8984
159	60069	75.1653
159	45720	65.6192
159	597	66.5273
159	4022	69.7075
159	89864	66.2732
159	49286	69.3470
159	140110	69.0456
159	84954	59.6677
159	4447	61.9902
159	1197	75.9560
159	68954	78.8110
159	6942	69.5650
159	1961	68.4678
159	106696	73.1506
159	480	64.7590
159	539	65.8720
159	166643	68.7941
159	40819	66.2274
159	63082	70.6786
160	126	39.3709
160	1371	37.3265
160	1198	75.9948
160	196	42.0526
160	3408	68.2111
160	5349	65.8829
160	3213	66.5110
160	2408	33.2565
160	839	38.9684
160	3593	14.6234
160	2748	21.4063
160	533	44.1090
160	1975	40.4935
160	1676	54.1083
160	3745	52.1718
160	2011	62.0797
160	733	55.0415
160	3826	31.9620
160	778	81.8757
160	2840	35.0698
161	4980	65.2013
161	7247	74.5793
161	47610	75.8608
161	1223	89.1395
161	38038	78.1085
161	3429	89.6593
161	2144	75.7306
161	2336	76.7296
162	150	87.2386
162	225	83.1985
162	168	75.4398
162	50	94.6603
162	300	84.6147
162	266	81.2047
162	31	80.9934
162	62	86.8337
163	1608	60.5465
163	1810	62.9073
163	1747	62.0532
163	1777	63.6345
163	1837	59.9855
164	1036	86.5310
164	2916	82.6129
164	110	89.3070
164	589	87.9017
164	3527	82.3409
164	1101	77.0107
164	1201	92.7137
164	2167	75.5758
165	2353	67.4817
165	3624	65.4832
165	110	80.1617
165	5505	65.5756
165	5527	67.2987
165	3256	68.6250
165	5956	72.2649
165	5418	77.8691
165	5530	51.3017
165	5450	65.0375
165	1127	73.0564
165	3409	59.9355
165	5881	64.4010
166	33794	85.2700
166	1721	75.3994
166	4011	86.4037
166	5378	74.3764
166	3481	77.7138
166	49530	82.7047
166	2353	72.6987
166	47644	73.9106
166	54272	81.1026
166	8961	86.0302
166	1198	87.6524
166	2542	87.0597
166	1036	78.7316
166	608	85.4000
166	434	63.1761
166	5219	72.5262
166	5418	86.6879
166	2396	77.1488
166	349	72.9695
166	2324	85.4155
167	33493	77.1943
167	4886	81.3331
167	778	73.7816
167	3052	73.6548
167	7147	79.9082
167	6857	78.6518
167	45501	53.3194
167	6480	65.3289
167	1682	77.0105
167	2231	74.8424
167	784	54.0470
167	33794	83.1029
167	2083	72.4466
167	2413	68.8730
167	6333	76.7151
167	8961	81.0280
167	2139	71.5704
167	150	65.0323
167	6773	77.4351
167	35836	69.8289
168	3730	93.4825
168	1248	98.0634
168	1201	94.1551
168	1089	94.7350
168	296	93.0184
168	923	93.2155
168	1222	94.1922
168	5291	87.6509
168	3543	84.1631
168	1302	83.2190
168	3362	87.1682
168	1148	92.1212
168	3101	72.8172
168	57669	95.0985
168	2076	88.3258
168	1729	84.2616
168	908	93.1861
168	85354	74.4347
168	80463	90.7135
169	3536	84.4588
169	2028	92.4866
169	364	95.0421
169	953	96.1493
169	4886	91.1878
169	5400	73.7616
169	8644	80.7845
169	524	88.0168
169	2795	89.4698
169	1022	88.3999
169	3114	91.0201
169	3967	93.8884
169	1517	88.2856
169	1035	97.4964
169	8641	91.0338
169	6365	82.6347
169	661	81.8975
169	457	91.4452
169	3287	74.6520
169	1416	84.8189
170	318	82.8164
170	296	78.0740
170	586	57.7872
170	377	65.7267
170	34	68.8542
170	592	64.2254
170	277	60.9404
170	500	64.3667
170	266	65.9801
170	588	70.6412
171	485	78.6428
171	1220	87.6501
171	1025	89.5849
171	801	80.2180
171	1259	92.4094
171	1079	92.2191
171	828	86.9191
171	317	79.7639
171	869	84.8387
171	380	83.0590
171	1136	96.0735
171	1225	96.0432
171	661	83.3631
171	318	100.0000
171	47	91.3792
171	1198	95.8288
171	1208	98.3391
172	3087	64.6117
172	3578	79.2343
172	7438	78.6963
172	2072	62.1802
172	3793	74.8807
172	2762	76.5335
173	10	65.6056
173	329	63.8452
173	586	58.7261
173	597	68.0143
173	588	70.7568
174	553	85.8599
174	520	72.4371
174	224	76.8299
174	648	77.5817
174	161	83.8656
174	317	74.2111
174	158	67.3901
174	780	74.9600
174	315	66.7181
174	485	72.0471
174	282	72.1322
174	440	78.7354
174	350	74.4724
174	10	79.0131
175	531	78.3681
175	8911	73.4151
175	43904	53.5498
175	38388	75.0885
175	8362	62.6753
176	165	80.1592
176	434	69.7533
176	39	75.0547
176	368	80.1061
176	380	77.9500
176	780	77.2531
176	47	86.0673
176	471	81.3140
177	42002	62.8941
177	91542	75.2210
177	6332	62.7084
177	3668	72.3310
177	45672	57.4629
177	783	69.0334
177	27706	68.6224
177	2657	66.2250
177	114662	74.1806
177	1206	76.8332
177	83132	74.5052
177	5218	73.0439
177	508	70.9725
177	3114	74.2172
177	1321	64.1685
177	2176	72.0549
177	8798	69.3380
177	88140	74.7116
177	2012	67.0416
177	339	71.1973
178	7361	90.3488
178	527	89.0451
178	2329	87.9517
178	5995	86.9864
178	6502	84.3148
178	4235	89.7504
178	1198	87.4512
178	208	64.2962
178	6539	79.8357
178	296	88.7406
178	349	77.5327
178	10	75.3478
178	4226	88.0063
178	1240	81.2668
178	2579	84.5109
178	318	92.8063
179	367	72.1151
179	589	86.7612
179	161	79.8091
179	231	70.8144
179	288	72.5438
179	743	56.9464
179	1061	81.0315
179	317	71.0845
179	786	70.5690
179	592	75.6053
179	671	75.2824
179	296	90.5329
179	434	67.3332
179	364	87.3905
180	1261	80.4123
180	260	82.2862
180	1748	77.4220
180	1242	80.0340
180	2140	70.2820
181	157	51.7010
181	593	74.1743
181	596	64.1580
181	353	65.3890
181	539	67.7911
181	516	58.8122
181	132	60.1829
181	169	43.2460
181	25	64.3122
181	31	55.4553
181	542	51.1059
181	6	68.8348
181	707	50.9571
181	185	55.7347
181	464	49.0990
181	502	41.4377
181	415	48.2771
181	480	66.2694
181	592	62.1242
181	344	55.8315
182	4879	68.5199
182	6969	68.5199
182	3911	72.9316
182	2728	76.0341
182	4313	74.8782
182	8042	82.1193
182	1291	74.9111
182	3113	50.6847
182	3578	71.7890
182	1590	62.7810
182	161	67.1966
182	4452	62.1034
182	224	75.6266
182	4980	59.3971
182	4262	79.9206
182	2353	57.4899
182	2890	71.1816
182	1127	67.1318
182	541	79.9417
182	6041	76.0875
183	480	77.7831
183	380	75.0779
183	1196	84.1941
183	2951	80.3672
183	2534	56.5035
183	4085	72.4387
183	1287	79.1794
183	2194	82.3831
183	3247	63.6653
183	1233	85.1438
183	2662	68.4738
183	1408	83.4062
184	158035	71.1910
184	181413	71.1910
184	193565	71.1910
184	97304	87.4175
184	74754	63.6877
184	168250	76.8648
184	191005	71.1910
184	106072	72.4150
184	166291	78.9916
184	127152	71.7892
184	86332	76.7940
184	80463	86.2960
184	5816	78.5217
184	122898	61.9710
184	81845	87.9443
184	5810	72.0220
184	170813	70.5758
184	174479	71.1910
184	112852	88.9367
184	148626	86.5562
185	1685	67.6438
185	2396	73.2966
185	5377	75.5621
185	1721	67.0994
185	5952	79.5347
185	1393	70.5035
185	595	72.1923
185	2085	67.1891
185	4995	79.4868
185	899	79.4254
186	2605	76.6097
186	1214	86.2269
186	1291	88.3305
186	3745	82.8629
186	1269	88.6853
186	2527	82.2625
186	2532	71.7248
186	4361	81.6549
186	1307	87.2942
186	2968	85.2217
186	4306	83.1536
186	2541	78.2477
186	1702	68.8232
186	480	83.6048
186	1097	84.8294
186	3977	64.8094
186	919	87.7555
186	3527	82.3469
186	593	91.8235
186	1196	89.0662
187	26122	70.4078
187	3949	76.0065
187	49272	63.7979
187	231	41.1757
187	1206	82.7640
187	6874	68.1090
187	1729	76.2138
187	1209	84.8293
187	48394	68.5115
187	6502	70.1861
187	2701	32.4256
187	4027	73.9736
187	288	59.1348
187	2542	77.0710
187	7153	71.8515
187	39427	65.3336
187	6890	87.2579
187	1222	82.2467
187	8949	72.1175
187	1748	84.4635
188	2346	77.1445
188	1212	92.2812
188	594	87.8120
188	1282	91.2916
188	3469	82.1551
188	2396	88.0487
188	1091	67.0212
188	3341	90.2642
188	1264	88.3168
188	2206	90.7785
189	48516	84.5647
189	4993	81.9434
189	79132	81.6005
189	2959	84.8657
189	58559	83.8873
190	6711	83.2125
190	4776	74.3463
190	8784	76.2882
190	4995	80.3429
190	5630	67.8629
190	4306	77.8756
190	30749	76.8968
190	1221	85.6035
190	4975	70.0661
190	8961	78.0746
190	858	85.7299
190	8464	73.0624
190	69844	81.9246
190	7438	79.0347
191	496	72.1157
191	21	67.9136
191	72	66.8429
191	175	88.6491
191	494	65.3815
191	417	84.5227
191	17	77.3046
191	6	77.8425
191	85	88.6600
191	292	58.7696
191	314	78.9615
191	58	93.5759
191	235	77.0359
191	213	83.1310
191	161	64.7796
191	160	48.9845
191	162	95.5142
192	356	86.5341
192	288	75.7277
192	316	77.1789
192	349	81.2930
192	432	65.1285
193	44555	78.7436
193	55442	80.5308
193	4878	74.8125
193	6016	77.6327
193	307	74.3586
193	1270	73.0447
193	5618	77.5563
194	163	72.3895
194	1396	71.7655
194	1500	72.3412
194	1288	79.7002
194	5060	76.2612
195	3424	78.6200
195	2770	56.2429
195	1041	82.6606
195	1653	81.2380
195	1923	73.1739
195	3160	75.7102
195	4723	56.6327
195	1863	57.8346
195	2336	69.5497
195	2166	53.0049
195	4308	73.0325
195	1909	66.3113
195	260	86.3867
195	2028	84.9847
195	3252	77.9236
195	2908	72.1305
195	1392	67.0339
195	1365	73.5215
195	70	65.2075
195	190	61.0353
196	70286	76.7862
196	3578	77.7881
196	59315	74.9432
196	58559	82.4452
196	364	79.9247
196	1214	77.3945
196	110	79.9928
197	1513	64.1619
197	1240	80.2106
197	1882	50.3981
197	786	66.6036
197	2167	71.5285
197	153	64.2249
197	1784	76.9795
198	3894	67.1555
198	3499	73.3027
198	920	69.2965
198	1213	80.6591
198	3949	76.7353
198	1994	65.4322
198	1485	57.3011
198	2572	65.4129
198	4019	75.8837
198	1089	76.6792
198	110	79.4194
198	593	82.4043
198	4128	66.0558
198	1270	72.4906
198	4886	72.9326
198	1079	65.9895
198	2117	61.9484
198	912	75.0112
198	1573	57.5800
198	1682	70.7892
199	5464	68.5036
199	2165	63.9003
199	2280	63.4377
199	736	56.7756
199	5673	72.8747
199	349	60.4112
199	5502	55.0742
199	482	71.4851
199	8532	63.4068
199	1172	81.9567
199	300	64.0553
199	50068	76.9939
199	4881	71.3504
199	3175	65.4990
199	7445	65.1146
199	2973	78.0305
199	34338	64.2520
199	41997	72.2548
199	1956	76.6577
199	377	63.2920
